	Klebsiella_oxytoca	Stenotrophomonas_maltophilia	Rothia_mucilaginosa	Enterobacter_cloacae	Veillonella_unclassified	Streptococcus_sanguinis	Brevundimonas_diminuta	Acinetobacter_ursingii	Pseudomonas_unclassified	Kocuria_rhizophila	Veillonella_parvula	Streptococcus_parasanguinis	Rothia_dentocariosa	Acinetobacter_pittii_calcoaceticus_nosocomialis	Sphingobium_yanoikuyae	Neisseria_unclassified	Streptococcus_salivarius	Klebsiella_pneumoniae	Streptococcus_mitis_oralis_pneumoniae	Citrobacter_freundii	Haemophilus_parainfluenzae	Pseudomonas_aeruginosa	Abiotrophia_defectiva	Lautropia_mirabilis	Streptococcus_gordonii	Acinetobacter_lwoffii	Veillonella_atypica	Prevotella_melaninogenica	Streptococcus_australis	Delftia_acidovorans	Rothia_aeria	Klebsiella_unclassified	Raoultella_ornithinolytica	Streptococcus_infantis	Actinomyces_viscosus	Delftia_unclassified	Actinomyces_sp_oral_taxon_448	Kocuria_unclassified	Chryseobacterium_unclassified	Granulicatella_adiacens	Neisseria_sicca	Acinetobacter_johnsonii	Actinomyces_oris	Prevotella_histicola	Actinomyces_odontolyticus	Pseudomonas_stutzeri	Comamonas_unclassified	Streptococcus_intermedius	Gemella_haemolysans	Citrobacter_unclassified	Brevundimonas_unclassified	Corynebacterium_matruchotii	Granulicatella_unclassified	Fusobacterium_nucleatum	Porphyromonas_sp_oral_taxon_279	Actinomyces_massiliensis	Veillonella_dispar	Actinomyces_graevenitzii	Leptotrichia_unclassified	Oribacterium_sinus	Solobacterium_moorei	Stomatobaculum_longum	Corynebacterium_durum	Pseudomonas_putida	Atopobium_parvulum	Megasphaera_micronuciformis	Streptococcus_cristatus	Achromobacter_piechaudii	Granulicatella_elegans	Gemella_unclassified	Peptostreptococcus_unclassified	Stenotrophomonas_unclassified	Escherichia_unclassified	Streptococcus_tigurinus	Gemella_sanguinis	Capnocytophaga_unclassified	Neisseria_flavescens	Actinomyces_johnsonii	Lachnoanaerobaculum_saburreum	candidate_division_TM7_single_cell_isolate_TM7c	Neisseria_elongata	Prevotella_nanceiensis	Gemella_morbillorum	Lachnospiraceae_bacterium_ICM7	Cardiobacterium_hominis	Streptococcus_vestibularis	Bordetella_unclassified	Actinomyces_naeslundii	Aerococcus_viridans	Eubacterium_brachy	Sphingobacterium_unclassified	Capnocytophaga_gingivalis	Prevotella_salivae	Acinetobacter_parvus	Streptococcus_mutans	Lachnospiraceae_bacterium_oral_taxon_082	Agrobacterium_tumefaciens	Kingella_denitrificans	Fusobacterium_periodonticum	Leptotrichia_wadei	Prevotella_pallens	Propionibacterium_propionicum	candidate_division_TM7_single_cell_isolate_TM7b	Kingella_oralis	Achromobacter_unclassified	Selenomonas_noxia	Parvimonas_unclassified	Prevotella_denticola	Ochrobactrum_anthropi	Dialister_invisus	Prevotella_nigrescens	Streptococcus_peroris	Oribacterium_sp_oral_taxon_078	Porphyromonas_catoniae	Peptostreptococcus_stomatis	Prevotella_oris	Neisseria_meningitidis	Neisseria_subflava	Scardovia_wiggsiae	Streptococcus_oligofermentans	Eubacterium_infirmum	Lachnospiraceae_oral_taxon_107	Agrobacterium_unclassified	Atopobium_rimae	Eikenella_corrodens	Rhizobium_lupini	Sphingopyxis_unclassified	Eubacterium_yurii	Campylobacter_gracilis	Alloprevotella_unclassified	Neisseria_bacilliformis	Capnocytophaga_granulosa	Neisseria_macacae	Leptotrichia_buccalis	Selenomonas_artemidis	Haemophilus_sputorum	Prevotella_oulorum	Actinomyces_georgiae	Haemophilus_haemolyticus	Streptococcus_anginosus	Parvimonas_micra	Kingella_unclassified	Roseomonas_unclassified	Catonella_morbi	Cardiobacterium_valvarum	Porphyromonas_endodontalis	Selenomonas_sputigena	Campylobacter_concisus	Prevotella_veroralis	Leptotrichia_hofstadii	Aggregatibacter_segnis	Streptococcus_constellatus	Selenomonas_flueggei	Campylobacter_showae	Scardovia_unclassified	Actinobacillus_unclassified	Aggregatibacter_unclassified
Gemella_sanguinis	0.859637283568	0.921561175152	0.728914405233	0.747308379533	0.761279865307	0.822763761747	0.943329897594	0.924249107847	0.889282525829	0.827493590425	0.759578832125	0.788697268491	0.893703776824	0.925263323113	0.943170008822	0.805393483932	0.725670764787	0.940215889177	0.882546625006	0.874375518336	0.692470658826	0.922299675556	0.878097328612	0.857508986173	0.74115908986	0.942381756817	0.698328659075	0.796155802936	0.739853546404	0.870913731283	0.786220137732	0.905311879768	0.871184443351	0.635180172372	0.803501761221	0.922299675556	0.809332184276	0.88473150117	0.942381756817	0.823002051815	0.769956428622	0.922299675556	0.9005872036	0.938180332417	0.668854952772	0.85249878397	0.885979804912	0.874592234495	0.70958281822	0.899859270969	0.85249878397	0.793150144483	0.817688701804	0.788221827951	0.568812339814	0.690335007728	0.772728226668	0.815597594094	0.793150144483	0.545502608126	0.631707038758	0.901292162952	0.792759405289	0.923776590006	0.755716082872	0.955376024196	0.800539483155	0.872415396446	0.852689578576	0.886318524442	0.597481120056	0.879283744607	0.906131629517	0.727651272163	0.0	0.619598765695	0.694196444858	0.773375575032	0.792401436414	0.803585884064	0.885998821423	0.835122074154	0.84457838317	0.78433430206	0.636915695249	0.950432632722	0.932026813096	0.861020678882	0.732508507938	0.671775712451	0.898711063659	0.646182388478	0.807544093531	0.942381756817	0.951498341004	0.753013711407	0.870913731283	0.690338523232	0.687119556203	0.946825829313	0.735570368244	0.808741314988	0.651974988234	0.972812448079	0.871184443351	0.770312580564	0.62155196588	0.807544093531	0.942381756817	0.705149822325	0.946825829313	0.690338523232	0.735570368244	0.656669622589	0.62155196588	0.86734834902	0.794637596827	0.651974988234	0.93687678883	0.659964317978	0.633022832711	0.787109100326	0.943363142484	0.886067021193	0.71154028959	0.872415396446	0.942381756817	0.717156341563	0.717156341563	0.735570368244	0.790096440667	0.630810560546	0.732508507938	0.735570368244	0.717156341563	0.86734834902	0.735570368244	0.717156341563	0.773926047614	0.809332184276	0.687581525685	0.773926047614	0.942381756817	0.690338523232	0.787109100326	0.656669622589	0.801533481975	0.689896283628	0.837867146333	0.735570368244	0.732508507938	0.592944987846	0.773926047614	0.687581525685	0.801533481975	0.871184443351	0.717156341563
Capnocytophaga_unclassified	0.816960789236	0.89387673138	0.790510616714	0.678846944708	0.847362654384	0.792260187945	0.841443773134	0.850805118189	0.851461489037	0.916674935561	0.77044671224	0.763607894028	0.853748922433	0.932019763167	0.886567139172	0.590400061841	0.762271097636	0.939638478513	0.758971197211	0.866242743181	0.740504901313	0.92960636938	0.718137120544	0.690837841521	0.796444413831	0.947748292512	0.707502043134	0.805855221786	0.782761573686	0.92960636938	0.819901477247	0.853408458959	0.758906366244	0.826058370143	0.795986728243	0.92960636938	0.712637630211	0.93827996256	0.947748292512	0.759526655467	0.671775712451	0.92960636938	0.828015176191	0.937496310635	0.752791885	0.92960636938	0.896821729233	0.709990299397	0.708847970576	0.808132814266	0.92960636938	0.678513497521	0.844456287366	0.610973821857	0.52339303927	0.74462435495	0.72238014664	0.851247650176	0.612308052463	0.686870173659	0.700527027198	0.875152090112	0.833590782588	0.908286974367	0.903910859887	0.951116242344	0.873118283939	0.938387155213	0.793825895272	0.917083013467	0.837397558843	0.887526097607	0.908286974367	0.69849292477	0.619598765695	0.0	0.691658921041	0.871846485442	0.688642609097	0.615405873094	0.832119789051	0.834082018051	0.634976821769	0.825816539649	0.740224489658	0.916925779756	0.938387155213	0.781651141748	0.847714681772	0.634976821769	0.908286974367	0.501564953513	0.845180190866	0.861273905665	0.949090424765	0.959482784929	0.92960636938	0.778697868313	0.646689174206	0.852152622939	0.698462440908	0.612217744281	0.646689174206	0.898026631053	0.947748292512	0.522890558432	0.50406622103	0.670891304058	0.947748292512	0.536649372079	0.639292628199	0.778697868313	0.52339303927	0.636067469327	0.856535301452	0.670891304058	0.747798729426	0.646689174206	0.738913815366	0.52339303927	0.559553778235	0.654302202739	0.908286974367	0.566628831737	0.582881405261	0.938387155213	0.947748292512	0.583318590701	0.583318590701	0.618884680322	0.751114818238	0.543138560341	0.636067469327	0.501564953513	0.583318590701	0.832119789051	0.618884680322	0.583318590701	0.72711240894	0.698462440908	0.636067469327	0.758906366244	0.947748292512	0.543138560341	0.654302202739	0.758906366244	0.674068598708	0.832119789051	0.899585338713	0.618884680322	0.636067469327	0.647674460702	0.861273905665	0.654302202739	0.674068598708	0.847714681772	0.674068598708
Neisseria_flavescens	0.919592316088	0.835151973242	0.77148597926	0.764301030256	0.794071850062	0.844044469651	0.895614247073	0.866023358632	0.759109639134	0.827942959251	0.82853957332	0.77148597926	0.798872728046	0.76560704839	0.872415671886	0.740534628752	0.792907327217	0.907087446932	0.823270120787	0.937496310635	0.675860975602	0.936542479489	0.837838768427	0.758731017697	0.787582500522	0.952853637038	0.682212677676	0.751946201743	0.731442989825	0.936542479489	0.882093275548	0.87417946757	0.952853637038	0.639688986048	0.820935652991	0.936542479489	0.762795466526	0.928574108609	0.952853637038	0.815886884748	0.832335491004	0.936542479489	0.838869832763	0.876322577744	0.795322256533	0.936542479489	0.915265435363	0.828920972509	0.741106813664	0.841813342671	0.936542479489	0.793710297717	0.824387316315	0.886967888567	0.37584478679	0.797216148161	0.740534628752	0.789979592806	0.809656532596	0.727330616955	0.732183578491	0.823212927466	0.741960925135	0.917366105946	0.704416682368	0.844278032258	0.852277134203	0.944431686668	0.609818012435	0.807266692587	0.732183578491	0.935972209688	0.917366105946	0.602835264107	0.694196444858	0.691658921041	0.0	0.737528598488	0.887483982622	0.807501877108	0.690942537014	0.65866588604	0.800969257988	0.610515603	0.852726695052	0.914593616098	0.944431686668	0.764963586135	0.846861357265	0.77999620211	0.917366105946	0.581527018508	0.714981467424	0.952853637038	0.802619214053	0.866510926745	0.936542479489	0.652276443058	0.649285493907	0.819786723582	0.581527018508	0.743203223496	0.829641944304	0.682484046891	0.952853637038	0.905957835088	0.75281280937	0.802709173557	0.952853637038	0.886359975421	0.781854209645	0.746239825323	0.762795466526	0.609141609844	0.876322577744	0.802709173557	0.545365067925	0.140548187138	0.925217092113	0.680399930679	0.810346395291	0.846861357265	0.917366105946	0.925217092113	0.581527018508	0.944431686668	0.846861357265	0.746239825323	0.762619643952	0.680399930679	0.652276443058	0.652276443058	0.719672848067	0.680399930679	0.652276443058	0.609818012435	0.680399930679	0.762619643952	0.738553256606	0.777472586236	0.738553256606	0.846861357265	0.952853637038	0.652276443058	0.738553256606	0.738553256606	0.652276443058	0.673506788157	0.778670243147	0.680399930679	0.719672848067	0.627253761291	0.738553256606	0.609141609844	0.762619643952	0.561187644128	0.762619643952
Actinomyces_johnsonii	0.872935463713	0.748421680306	0.881285586968	0.869937117937	0.876337530077	0.793645325382	0.914302620596	0.803968174375	0.800384153253	0.705868546406	0.79985442031	0.795346358564	0.786996235309	0.946543846574	0.889570988972	0.787312642468	0.782968797592	0.905071321209	0.821062728565	0.907846279574	0.854582628676	0.922299675556	0.874695942108	0.888019809849	0.767654975483	0.942381756817	0.775196667531	0.850800620175	0.735576068535	0.922299675556	0.772352359715	0.910713096574	0.773926047614	0.843297086477	0.703845115991	0.922299675556	0.568812339814	0.752808974698	0.942381756817	0.618726436942	0.743444820552	0.922299675556	0.751054821043	0.955376024196	0.772544357336	0.922299675556	0.916555365493	0.800541783903	0.805879704646	0.827580393803	0.922299675556	0.796155802936	0.899356749352	0.869879536036	0.809332184276	0.644409642328	0.796783782408	0.730777713892	0.860524521886	0.690335007728	0.789782975806	0.793150144483	0.56486517932	0.898711063659	0.717507820617	0.914593616098	0.702338306012	0.932026813096	0.803621823411	0.845550883376	0.862864035929	0.830213505198	0.898711063659	0.798026968856	0.773375575032	0.871846485442	0.737528598488	0.0	0.871846485442	0.826580041413	0.689896283628	0.835122074154	0.747798729426	0.877228160725	0.493124861624	0.852267751166	0.932026813096	0.47033411496	0.942381756817	0.753013711407	0.898711063659	0.735570368244	0.712469026151	0.942381756817	0.712469026151	0.871846485442	0.922299675556	0.801533481975	0.901732220861	0.852267751166	0.735570368244	0.571999888342	0.815777885256	0.691469574955	0.942381756817	0.689896283628	0.811944286955	0.712469026151	0.942381756817	0.75380954037	0.871415250279	0.790096440667	0.659964317978	0.871184443351	0.914593616098	0.770312580564	0.692715409723	0.716710912265	0.872229921565	0.659964317978	0.737528598488	0.687581525685	0.898711063659	0.886067021193	0.735570368244	0.932026813096	0.773926047614	0.717156341563	0.630810560546	0.659964317978	0.717156341563	0.717156341563	0.84749575406	0.659964317978	0.717156341563	0.733081067597	0.659964317978	0.630810560546	0.787109100326	0.646182388478	0.787109100326	0.942381756817	0.84749575406	0.790096440667	0.687581525685	0.871184443351	0.630810560546	0.885998821423	0.86734834902	0.568812339814	0.84749575406	0.885998821423	0.787109100326	0.687581525685	0.801533481975	0.687581525685	0.717156341563
Lachnoanaerobaculum_saburreum	0.853748922433	0.83877426494	0.853748922433	0.804081089975	0.873812826906	0.748633236535	0.921173891806	0.850805118189	0.866178720727	0.896512290744	0.758971197211	0.853748922433	0.853748922433	0.948572744387	0.886567139172	0.682637604694	0.797225689873	0.931209812549	0.888787484398	0.908418195063	0.735236686974	0.92960636938	0.75712897469	0.769899236458	0.735236686974	0.947748292512	0.637128755685	0.708847970576	0.816987531727	0.92960636938	0.863368257813	0.855355428882	0.758906366244	0.841846180228	0.795986728243	0.92960636938	0.698462440908	0.955347128691	0.947748292512	0.734678075898	0.723952659207	0.92960636938	0.798607559342	0.89555019888	0.711746908613	0.92960636938	0.896821729233	0.859156446553	0.805855221786	0.883030883175	0.866267626689	0.719316671588	0.868871195472	0.570266350538	0.712637630211	0.72962378084	0.769366322786	0.771877754401	0.627708955539	0.809108864731	0.624862646135	0.658043428594	0.790251713544	0.908286974367	0.833590782588	0.943050026086	0.798691696265	0.938387155213	0.832119789051	0.886281207315	0.862615581498	0.850208931785	0.908286974367	0.896475561183	0.792401436414	0.688642609097	0.887483982622	0.871846485442	0.0	0.422557423217	0.709098314782	0.872600095372	0.634976821769	0.920855231817	0.547727956435	0.916925779756	0.938387155213	0.649154948044	0.861273905665	0.79421473426	0.908286974367	0.582881405261	0.770609051916	0.847714681772	0.768592403309	0.87777081498	0.92960636938	0.674068598708	0.855039543802	0.723952659207	0.790401057673	0.80180137905	0.448921477991	0.905816997602	0.947748292512	0.461379821297	0.50406622103	0.770609051916	0.947748292512	0.516955509575	0.723952659207	0.778697868313	0.52339303927	0.758906366244	0.856535301452	0.709098314782	0.845054970496	0.855039543802	0.762732889659	0.52339303927	0.636092877577	0.636067469327	0.908286974367	0.588626309988	0.698462440908	0.938387155213	0.947748292512	0.583318590701	0.583318590701	0.618884680322	0.865482664171	0.583318590701	0.758906366244	0.52339303927	0.583318590701	0.929907771357	0.52339303927	0.583318590701	0.861273905665	0.712637630211	0.654302202739	0.758906366244	0.947748292512	0.674068598708	0.654302202739	0.636067469327	0.68988825777	0.868397034222	0.764558213361	0.618884680322	0.758906366244	0.832119789051	0.758906366244	0.654302202739	0.674068598708	0.861273905665	0.583318590701
candidate_division_TM7_single_cell_isolate_TM7c	0.8151643939	0.757883053833	0.807794940035	0.708197573153	0.798430801728	0.788036265199	0.845848148611	0.825867855714	0.826952929646	0.89804684525	0.726145078557	0.870860970056	0.771447118184	0.896929000663	0.880653341239	0.657905742033	0.871468877104	0.953962435213	0.8151643939	0.879724378626	0.793069249706	0.918569168941	0.592029998225	0.726022950392	0.710473438148	0.939680215057	0.733305488249	0.759231469865	0.8378465637	0.918569168941	0.803757008988	0.822279138984	0.799546574902	0.849195050897	0.736270897909	0.918569168941	0.655739897213	0.917253809239	0.939680215057	0.778658972022	0.713785728276	0.918569168941	0.841661708678	0.882321389763	0.744684061921	0.918569168941	0.880353942541	0.725656085395	0.736222059563	0.858045466875	0.87268526606	0.622543138941	0.824126279164	0.588027581512	0.668723156817	0.752314741867	0.811719858818	0.796896413294	0.682512117703	0.784544779505	0.677491203619	0.759231469865	0.863578560346	0.893783665695	0.728017404046	0.831989594886	0.84341790122	0.928803056433	0.574099617507	0.842346934626	0.776979729562	0.875537825003	0.893783665695	0.796896413294	0.803585884064	0.615405873094	0.807501877108	0.826580041413	0.422557423217	0.0	0.814341314794	0.771873838097	0.530099843303	0.92825422513	0.738485210994	0.855498550273	0.928803056433	0.639111721483	0.853595436335	0.758049365429	0.893783665695	0.51328940651	0.726720227062	0.853595436335	0.797897826435	0.855714457753	0.918569168941	0.709670470452	0.808593092812	0.720646484569	0.665287563362	0.794464370825	0.550799638842	0.843799406778	0.939680215057	0.565051565994	0.41482924185	0.709344554504	0.939680215057	0.492160169959	0.630846328781	0.734655233302	0.51328940651	0.680136991272	0.642539633742	0.751404248686	0.808741314988	0.775850731545	0.861186511195	0.59828494247	0.576511434928	0.7089359994	0.893783665695	0.654262184064	0.596567525876	0.928803056433	0.875664952835	0.656045451657	0.656045451657	0.596567525876	0.705836312335	0.53620478446	0.7089359994	0.51328940651	0.53620478446	0.782436733244	0.51328940651	0.656045451657	0.677927734445	0.681563061836	0.680136991272	0.787264612157	0.875664952835	0.561189547309	0.599599121688	0.680136991272	0.734655233302	0.782436733244	0.776867979344	0.596567525876	0.7089359994	0.639971236321	0.799546574902	0.587317158944	0.709670470452	0.744258558622	0.656045451657
Neisseria_elongata	0.841114651937	0.827961627941	0.808273920305	0.728963720578	0.842601273598	0.804964750127	0.89554360888	0.794280066421	0.825295774859	0.809786297046	0.87544200523	0.795120896309	0.841114651937	0.923252310003	0.898711063659	0.791123061813	0.793962305816	0.925979041027	0.827961627941	0.914830720934	0.746784791901	0.949348964642	0.924603230988	0.82888649805	0.822661625111	0.962306403228	0.637929787559	0.708457094766	0.736263920684	0.949348964642	0.852207997041	0.909966192124	0.839950059035	0.803825410748	0.840522155684	0.949348964642	0.474082543287	0.864483898863	0.962306403228	0.760824593527	0.77227328164	0.949348964642	0.786345357091	0.919480693711	0.703364833114	0.949348964642	0.930343770119	0.851046747983	0.716981189028	0.65084597078	0.949348964642	0.746096804234	0.884590228949	0.732948500519	0.723668690624	0.750422184729	0.810590988029	0.891532962481	0.760878140632	0.704870015043	0.599416150991	0.760878140632	0.670946970553	0.934102868133	0.755078344532	0.943519624122	0.694978053464	0.955608295815	0.648429061607	0.7985178501	0.888458360203	0.901837116606	0.934102868133	0.745654985017	0.885998821423	0.832119789051	0.690942537014	0.689896283628	0.709098314782	0.814341314794	0.0	0.706315520684	0.709098314782	0.861344698963	0.555713474879	0.945803076912	0.955608295815	0.623931786276	0.786865772376	0.647674460702	0.934102868133	0.474082543287	0.696375694176	0.962306403228	0.648429061607	0.949090424765	0.949348964642	0.573051565104	0.907406549025	0.885998821423	0.85813840095	0.544021718904	0.891188170505	0.647674460702	0.962306403228	0.696375694176	0.778670243147	0.718931535738	0.962306403228	0.852689578576	0.712469026151	0.955608295815	0.612304832097	0.662143150493	0.943519624122	0.793488886604	0.689896283628	0.572840790773	0.932525651725	0.612304832097	0.802709173557	0.839950059035	0.934102868133	0.824637584815	0.474082543287	0.955608295815	0.839950059035	0.699387671644	0.727309080609	0.407797302532	0.573051565104	0.573051565104	0.662143150493	0.612304832097	0.727309080609	0.696375694176	0.612304832097	0.727309080609	0.662143150493	0.748687640536	0.662143150493	0.962306403228	0.962306403228	0.573051565104	0.694327121524	0.662143150493	0.573051565104	0.953695351166	0.863991360736	0.612304832097	0.662143150493	0.953695351166	0.839950059035	0.694327121524	0.851592307875	0.694327121524	0.727309080609
Prevotella_nanceiensis	0.774674349681	0.85260905051	0.780223690015	0.852315461786	0.70783832952	0.829625203278	0.895819054174	0.807179063573	0.735587811663	0.806581097923	0.780223690015	0.7512972595	0.749776971575	0.793265630916	0.82211905289	0.778857248949	0.761447756918	0.867832452607	0.732342464677	0.862615581498	0.673082144314	0.912770200683	0.860018815947	0.786642779098	0.827307634525	0.9354601436	0.68935497414	0.604012588136	0.81117215666	0.912770200683	0.860097988428	0.800559845409	0.85521022849	0.70935441487	0.794586977619	0.912770200683	0.661585363935	0.86522931446	0.9354601436	0.721960747392	0.827232452831	0.912770200683	0.848734563021	0.665675015453	0.704195037322	0.870767979539	0.886875871146	0.665960005741	0.748116274486	0.753821423868	0.823024729063	0.61698909673	0.790602785932	0.713012849855	0.680552854147	0.764478494884	0.413840795944	0.600731034743	0.687900839824	0.540667398971	0.71011659531	0.712660402939	0.688875243074	0.930463979119	0.612388804872	0.65866588604	0.834077928523	0.923779287583	0.861322385605	0.592910191143	0.767189040959	0.863932831527	0.886144068976	0.727846669208	0.835122074154	0.834082018051	0.65866588604	0.835122074154	0.872600095372	0.771873838097	0.706315520684	0.0	0.890201363637	0.738075961663	0.716217738462	0.68199181976	0.923779287583	0.776453433775	0.87638184858	0.682925758933	0.886144068976	0.680552854147	0.562573156658	0.9354601436	0.602921655743	0.880714842715	0.912770200683	0.6984750961	0.78158162158	0.789782975806	0.614628685568	0.770564253881	0.907035948917	0.793792676525	0.9354601436	0.861322385605	0.653839991336	0.65637134059	0.9354601436	0.872571551178	0.835122074154	0.666361047611	0.757067717066	0.79379942179	0.653839991336	0.759765205531	0.764780395132	0.717127286292	0.83203528119	0.735590982336	0.681488573747	0.756782750908	0.886144068976	0.83203528119	0.640108629205	0.923779287583	0.85521022849	0.772920349265	0.719643012943	0.640108629205	0.611156561907	0.815256182951	0.756782750908	0.680552854147	0.743611272832	0.759765205531	0.680552854147	0.719643012943	0.668751119189	0.735590982336	0.87638184858	0.753554899492	0.9354601436	0.719643012943	0.693150590696	0.753554899492	0.611156561907	0.689646775893	0.602921655743	0.680552854147	0.756782750908	0.706315520684	0.631734448307	0.720777913617	0.805034397753	0.720777913617	0.611156561907
Gemella_morbillorum	0.888787484398	0.888787484398	0.758971197211	0.836206953996	0.733658579043	0.772196283472	0.886265030495	0.800851042565	0.87378914157	0.881795059054	0.783671798501	0.742246968487	0.847362654384	0.866944495314	0.886567139172	0.662128205823	0.810525563943	0.939638478513	0.758971197211	0.919908530509	0.796444413831	0.92960636938	0.66154799118	0.761211128971	0.846522142553	0.947748292512	0.770768519736	0.805855221786	0.777451443871	0.92960636938	0.777684262293	0.91216331767	0.847714681772	0.896924274479	0.831488123064	0.92960636938	0.712637630211	0.929848674864	0.947748292512	0.797043239065	0.569132456331	0.92960636938	0.812769733517	0.866510926745	0.751668667575	0.92960636938	0.896821729233	0.781651141748	0.805855221786	0.943556474532	0.92960636938	0.693914400597	0.920502604677	0.490896454763	0.618884680322	0.754365748676	0.809108864731	0.830961004763	0.719316671588	0.769366322786	0.787449193388	0.749651144643	0.700913159612	0.908286974367	0.800874661012	0.89555019888	0.787738990838	0.938387155213	0.624457617346	0.835476665333	0.815982756834	0.846968061868	0.908286974367	0.768662101372	0.84457838317	0.634976821769	0.800969257988	0.747798729426	0.634976821769	0.530099843303	0.709098314782	0.890201363637	0.0	0.937525185269	0.616176733642	0.96002322633	0.938387155213	0.781651141748	0.847714681772	0.540799402293	0.908286974367	0.618884680322	0.709098314782	0.861273905665	0.925873581409	0.959482784929	0.92960636938	0.778697868313	0.738913815366	0.747798729426	0.712637630211	0.545259459194	0.646689174206	0.803849211578	0.947748292512	0.670891304058	0.691658921041	0.732402041193	0.947748292512	0.723952659207	0.497261647072	0.778697868313	0.618884680322	0.654302202739	0.943050026086	0.522890558432	0.753013711407	0.762732889659	0.945441746229	0.582881405261	0.835562245574	0.72711240894	0.908286974367	0.855039543802	0.712637630211	0.938387155213	0.947748292512	0.622125177335	0.674068598708	0.582881405261	0.68988825777	0.583318590701	0.758906366244	0.618884680322	0.583318590701	0.832119789051	0.618884680322	0.674068598708	0.654302202739	0.790401057673	0.636067469327	0.861273905665	0.947748292512	0.68988825777	0.758906366244	0.758906366244	0.778697868313	0.929907771357	0.929907771357	0.712637630211	0.758906366244	0.832119789051	0.847714681772	0.654302202739	0.68988825777	0.861273905665	0.778697868313
Lachnospiraceae_bacterium_ICM7	0.872249037085	0.773418141947	0.789557721921	0.850754347669	0.722442248005	0.784302007182	0.851443302758	0.874854054169	0.850486309367	0.809600747738	0.670398943066	0.7280703985	0.778673856687	0.812224232175	0.895642557075	0.691467755856	0.669983039518	0.883969858673	0.733326113239	0.906546816002	0.732222267676	0.898695122071	0.837443520575	0.771154542407	0.852293896725	0.925247333353	0.711990488919	0.742581577781	0.642961530118	0.863083096524	0.741821031917	0.843292221294	0.811555804759	0.540177016763	0.592677920957	0.898695122071	0.763043914821	0.895114647012	0.925247333353	0.695823228723	0.877228160725	0.898695122071	0.839015908144	0.901139251187	0.779940346172	0.84749568626	0.869640743302	0.687595240918	0.77535785104	0.77818803908	0.898695122071	0.696327240441	0.781906999524	0.863494436044	0.596715127923	0.732191610243	0.659543464557	0.752907374689	0.746097134567	0.650622597824	0.723590624632	0.796263188719	0.789588663829	0.89768442977	0.811793256824	0.930132037239	0.80668325879	0.869465089847	0.820603438422	0.80893768855	0.669537984899	0.903798408961	0.88274877812	0.72865829681	0.78433430206	0.825816539649	0.610515603	0.877228160725	0.920855231817	0.92825422513	0.861344698963	0.738075961663	0.937525185269	0.0	0.877228160725	0.896197162045	0.911604686621	0.796635793693	0.780345562342	0.842486493101	0.86756877519	0.694102636821	0.932642496985	0.925247333353	0.882020931254	0.860525722292	0.863083096524	0.730735511946	0.657696181306	0.721183334319	0.705768409506	0.805666235813	0.931066875532	0.860525722292	0.874075234149	0.873752677383	0.876933613224	0.873752677383	0.925247333353	0.876736352378	0.935883959196	0.713339799567	0.763043914821	0.709386545733	0.747703364975	0.923416008521	0.815444627677	0.624450983044	0.883282809944	0.646685148747	0.739745851249	0.735552057228	0.914263550196	0.871023050571	0.655798388681	0.869465089847	0.854023842618	0.687498032979	0.687498032979	0.754369325501	0.77725986069	0.753435568025	0.709386545733	0.763043914821	0.807674697019	0.90273977623	0.763043914821	0.687498032979	0.854023842618	0.763043914821	0.735552057228	0.854023842618	0.925247333353	0.730735511946	0.800396953873	0.800396953873	0.687498032979	0.852118210498	0.860386464369	0.694102636821	0.709386545733	0.852118210498	0.780345562342	0.800396953873	0.807674697019	0.800396953873	0.753435568025
